1,abdomen
2,abrigo
3,abrir
4,absoluto
5,abuelo
6,aburrido
7,aburrimiento
8,aburrirse
9,acción
10,aceleración
11,acercar
12,acierto
13,acordar
14,actitud
15,actividad
16,actividades
17,acto
18,actuación
19,actual
20,acuerdo
21,adjetivos
22,administración
23,admirar
24,adolescente
25,adulto
26,aeropuerto
27,afectar
28,afirmar
29,agarrar
30,agitado
31,agua
32,águila
33,aguja
34,aire
35,ajeno
36,alcanzar
37,alegrarse
38,alegría
39,alejado
40,alejar
41,alemán
42,alfabeto
43,alimento
44,alma
45,almacén
46,almendra
47,alto
48,amanecer
49,amar
50,amargo
51,amarillo
52,ambiente
53,ambulancia
54,amigo
55,amistad
56,amor
57,amplio
58,análisis
59,analizar
60,ancho
61,anciano
62,angosto
63,animal
64,animales
65,anochecer
66,ansioso
67,anterior
68,añadir
69,año
70,aparato
71,aparecer
72,apartamento
73,apestoso
74,apoyo
75,aprendizaje
76,apuñalar
77,araña
78,árbol
79,área
80,aritmética
81,arma
82,arrojar
83,arroz
84,arte
85,artículo
86,artístico
87,asociación
88,aspecto
89,asustado
90,asustarse
91,ataque
92,atención
93,atún
94,aumento
95,automático
96,automóvil
97,autopista
98,autor
99,autoridad
100,auxiliares
101,avance
102,avanzar
103,avena
104,avenida
105,aventura
106,avión
107,ayer
108,ayuda
109,ayudar
110,azul
111,babosa
112,bajo
113,bambú
114,barato
115,barba
116,barro
117,base
118,bebé
119,beber
120,bebida
121,beneficio
122,bicho
123,bienestar
124,bigote
125,billete
126,bisabuelo
127,bisnieto
128,blanco
129,blando
130,boca
131,boleto
132,bolsa
133,bolsillo
134,bolso
135,bomberos
136,bosque
137,botón
138,bragas
139,brazo
140,bueno
141,bus
142,búsqueda
143,caballero
144,caballo
145,cabello
146,cabeza
147,cada
148,cadera
149,calamar
150,calcetines
151,calendario
152,calidad
153,caliente
154,callar
155,calle
156,calmo
157,calor
158,caluroso
159,calzoncillo
160,cama
161,cámara
162,camarón
163,cambiar
164,cambio
165,camino
166,camisa
167,camiseta
168,campaña
169,campo
170,canción
171,cansado
172,cansancio
173,cansarse
174,cantar
175,cantidad
176,caracol
177,carácter
178,característica
179,cargo
180,carne
181,caro
182,carrera
183,carretera
184,carta
185,casa
186,caso
187,castaña
188,castaño
189,causa
190,cebada
191,celeste
192,centésimo
193,central
194,cercano
195,cerdo
196,cerebro
197,cero
198,cerro
199,chaqueta
200,chino
201,cielo
202,cien
203,ciencia
204,cierto
205,ciervo
206,cinco
207,cine
208,cintura
209,cinturón
210,ciruela
211,ciudad
212,clase
213,clavar
214,clavo
215,clima
216,club
217,cocodrilo
218,código
219,codo
220,coger
221,colega
222,colegio
223,color
224,colores
225,columna
226,coma
227,comer
228,comercio
229,comida
230,comienzo
231,comisión
232,compacto
233,compañía
234,competición
235,complicar
236,comprar
237,computadora
238,común
239,comunicación
240,comunicarse
241,comunidad
242,concepto
243,conciencia
244,condición
245,conejo
246,conexión
247,confianza
248,conflicto
249,congreso
250,conjunto
251,conocido
252,conocimiento
253,consecuencia
254,consejo
255,consolar
256,constitución
257,construcción
258,consumo
259,contenido
260,contento
261,continental
262,contrario
263,control
264,corazón
265,cordones
266,correcto
267,corriente
268,cortar
269,corte
270,cosa
271,costa
272,creación
273,creatividad
274,crecer
275,crecimiento
276,cremallera
277,criatura
278,crisis
279,cuadro
280,cualquier
281,cuarto
282,cuatro
283,cucaracha
284,cuello
285,cuenta
286,cuerda
287,cuerpo
288,cuervo
289,cuestión
290,cultura
291,cultural
292,curso
293,dado
294,dama
295,dar
296,dato
297,débil
298,década
299,décimo
300,decir
301,decisión
302,decreto
303,dedo
304,defensa
305,delgado
306,delicioso
307,demanda
308,democracia
309,departamento
310,deporte
311,derecha
312,derecho
313,desaparecer
314,desarrollo
315,descanso
316,desear
317,deseo
318,desierto
319,despejado
320,destino
321,destrucción
322,deterioro
323,día
324,diagonal
325,diarrea
326,dibujo
327,diccionario
328,dictadura
329,diente
330,diez
331,diferencia
332,diferente
333,difícil
334,dinero
335,dios
336,dirección
337,director
338,diverso
339,doblar
340,documento
341,dolor
342,doloroso
343,domingo
344,don
345,dormitorio
346,dos
347,dragón
348,duda
349,dulce
350,durazno
351,duro
352,economía
353,edad
354,edificio
355,educación
356,efecto
357,ejemplo
358,elección
359,electricidad
360,elefante
361,elemento
362,elevador
363,emociones
364,empatía
365,empeorar
366,empleo
367,empresa
368,encantado
369,encantarse
370,encuentro
371,energía
372,enfermedad
373,enojado
374,enojarse
375,enojo
376,entorno
377,entrada
378,entre
379,entretenimiento
380,entrevistar
381,entristecerse
382,época
383,equipo
384,equivocación
385,escalera
386,escribir
387,escritorio
388,escuela
389,escultura
390,esfuerzo
391,espacio
392,espalda
393,español
394,especial
395,especie
396,espectáculo
397,espectador
398,espera
399,esperanza
400,espinilla
401,espíritu
402,esposo
403,estación
404,estado
405,estar
406,este
407,estilo
408,estómago
409,estrella
410,estricto
411,estructura
412,estudio
413,etapa
414,existencia
415,existir
416,éxito
417,experiencia
418,expresión
419,exterior
420,fábrica
421,fácil
422,falda
423,falso
424,falta
425,faltar
426,familia
427,fase
428,favor
429,fecha
430,felicidad
431,feliz
432,figura
433,fin
434,firme
435,flexible
436,flor
437,fondo
438,forma
439,formación
440,formalidad
441,fracaso
442,francés
443,frente
444,fresco
445,frío
446,frontal
447,fruta
448,fuego
449,fuerte
450,fuerza
451,función
452,futuro
453,gafas
454,galaxia
455,gallina
456,gas
457,gaseosa
458,gato
459,general
460,generar
461,gente
462,geografía
463,gobernador
464,gobierno
465,golpear
466,gorrión
467,grabado
468,grado
469,gramo
470,gran
471,grande
472,gripe
473,gris
474,grueso
475,grupo
476,guerra
477,haber
478,habilidad
479,habitación
480,hablar
481,halcón
482,hermano
483,herramientas
484,hielo
485,hierro
486,hígado
487,hijo
488,hilo
489,historia
490,hogar
491,hoja
492,hombre
493,hombro
494,hongo
495,hora
496,horrible
497,hotel
498,hoy
499,hueso
500,humanidad
501,humano
502,idea
503,idioma
504,igual
505,igualdad
506,imagen
507,importante
508,imposible
509,improbable
510,incorrecto
511,individuo
512,inferior
513,información
514,informe
515,inglés
516,innovación
517,insecto
518,inspiración
519,instante
520,instituto
521,intento
522,interés
523,interesado
524,interesarse
525,interior
526,internacional
527,interrupción
528,investigación
529,ir
530,isla
531,izquierda
532,japonés
533,jirafa
534,joven
535,judías
536,jueves
537,jugar
538,junto
539,justicia
540,kilo
541,labio
542,lado
543,lagarto
544,laguna
545,langosta
546,lanzar
547,largo
548,lateral
549,leer
550,lejano
551,lenguaje
552,león
553,levantar
554,ley
555,libertad
556,libro
557,liderazgo
558,ligero
559,litro
560,llave
561,llegar
562,llevar
563,llorar
564,lluvia
565,local
566,logro
567,lombriz
568,lugar
569,luna
570,lunes
571,luz
572,madre
573,malo
574,manera
575,manga
576,mano
577,manual
578,manzana
579,mañana
580,máquina
581,mar
582,mariposa
583,marisco
584,marrón
585,martes
586,materiales
587,matrimonio
588,mayor
589,mayoría
590,medida
591,medidas
592,mediodía
593,mejora
594,mejorar
595,memoria
596,menor
597,mente
598,mentira
599,mercado
600,mes
601,mesa
602,metal
603,metro
604,mi
605,miedo
606,miércoles
607,mil
608,milenio
609,milímetro
610,millón
611,millonésimo
612,ministro
613,minoría
614,minuto
615,modo
616,molusco
617,momento
618,mono
619,montaña
620,morder
621,morir
622,mosca
623,mosquito
624,mover
625,movimiento
626,muerte
627,mujer
628,mundial
629,mundo
630,municipio
631,muñeca
632,músculo
633,música
634,muslo
635,nacer
636,nacimiento
637,nación
638,nacional
639,naranja
640,nariz
641,naturaleza
642,necesario
643,necesidad
644,negar
645,negro
646,nieto
647,nieve
648,niño
649,norma
650,norte
651,noticia
652,nublado
653,nuestro
654,nueve
655,nuevo
656,nuez
657,número
658,números
659,objetivo
660,objeto
661,objetos
662,obligación
663,obra
664,ocasión
665,ocho
666,odiar
667,oeste
668,oficina
669,oído
670,oír
671,ojo
672,oler
673,olfato
674,oportunidad
675,orden
676,oreja
677,organización
678,origen
679,oro
680,otro
681,oveja
682,paciencia
683,padre
684,país
685,pájaro
686,palabra
687,palma
688,panel
689,pantalla
690,pantalón
691,papel
692,paraguas
693,parasol
694,parecido
695,pareja
696,parlamentario
697,parte
698,particular
699,partido
700,partir
701,pasado
702,pasión
703,paso
704,pasto
705,pata
706,patatas
707,patear
708,paz
709,pecho
710,pegar
711,pensamiento
712,pensar
713,penúltimo
714,pequeño
715,pera
716,percepción
717,percibir
718,periódico
719,periodismo
720,perjuicio
721,permiso
722,perro
723,persona
724,personalidad
725,pesado
726,peso
727,pez
728,picante
729,pie
730,piel
731,pierna
732,pino
733,pintura
734,piso
735,placer
736,planeta
737,planta
738,plantas
739,plata
740,plátano
741,playa
742,plomo
743,población
744,policía
745,polilla
746,política
747,político
748,pomo
749,poner
750,posibilidad
751,posible
752,posición
753,posterior
754,potencia
755,precio
756,pregunta
757,prenda
758,presencia
759,presente
760,presidente
761,primer
762,primo
763,privado
764,probabilidad
765,probable
766,problema
767,proceso
768,producción
769,producto
770,profesión
771,programa
772,progreso
773,prohibición
774,propio
775,provincia
776,proyecto
777,público
778,pueblo
779,puerta
780,pulpo
781,punto
782,querer
783,quinto
784,quitar
785,rábano
786,raíz
787,rana
788,raro
789,ratón
790,rayo
791,razón
792,real
793,realidad
794,recibir
795,reciente
796,recoger
797,recuerdo
798,reducción
799,región
800,regional
801,reír
802,relación
803,relativo
804,rojo
805,romper
806,ropa
807,rosa
808,rural
809,ruta
810,sábado
811,sabiduría
812,sal
813,salado
814,saltamontes
815,salud
816,sandía
817,sangre
818,sardina
819,secreto
820,sector
821,secuencia
822,seguir
823,segundo
824,seguridad
825,seis
826,selva
827,semana
828,semilla
829,sensación
830,sensaciones
831,sentido
832,sentir
833,señalar
834,señor
835,separado
836,ser
837,serie
838,serio
839,serpiente
840,servicio
841,siete
842,siglo
843,significado
844,siguiente
845,silencio
846,silla
847,símbolo
848,similitud
849,sistema
850,situación
851,sobrino
852,social
853,sociedad
854,sol
855,solapa
856,solicitud
857,solidaridad
858,solitario
859,solo
860,solución
861,sombra
862,sonrisa
863,sorprenderse
864,sorprendido
865,sorpresa
866,su
867,suave
868,subterráneo
869,suelo
870,sueño
871,sugerencia
872,sujetador
873,sujetar
874,superficie
875,superior
876,sur
877,sustantivos
878,susto
879,tacto
880,tallo
881,talón
882,tamaño
883,tarde
884,tecnología
885,tema
886,tener
887,tercero
888,texto
889,tiempo
890,tierra
891,tigre
892,tío
893,tipo
894,tocar
895,tomar
896,tomate
897,tormenta
898,total
899,trabajo
900,traer
901,trancar
902,tranquilo
903,transacción
904,transcurso
905,transformación
906,tránsito
907,transporte
908,transportes
909,trasero
910,tren
911,tres
912,trigo
913,triste
914,tristeza
915,trueno
916,tu
917,último
918,único
919,unido
920,universal
921,universidad
922,universo
923,uno
924,uña
925,urbano
926,uso
927,usual
928,vaca
929,valentía
930,valor
931,vapor
932,vegetal
933,vehículo
934,velocidad
935,vender
936,venir
937,ventana
938,ver
939,verbos
940,verdad
941,verde
942,verdura
943,vez
944,vía
945,viaje
946,vida
947,viejo
948,viento
949,viernes
950,villa
951,violeta
952,vista
953,vivir
954,volumen
955,volver
956,voz
957,vuelto
958,vuestro
959,zanahoria
960,zapatilla
961,abanico
962,abrazo
963,arena
964,armonía
965,ave
966,barco
967,brillo
968,café
969,caricia
970,espejo
971,guitarra
972,horizonte
973,infinito
974,invierno
975,jardín
976,lágrima
977,magia
978,marea
979,melodía
980,mirada
981,misterio
982,nube
983,orquídea
984,otoño
985,perfume
986,poesía
987,pradera
988,primavera
989,puente
990,reflejo
991,relámpago
992,risa
993,roca
994,sendero
995,sentimiento
996,sonido
997,susurro
998,tulipán
999,verano
1000,volcán